2020-04-14,0.109,2.448,NULL,Zambia
2020-04-15,0.109,2.611,NULL,Zambia
2020-04-16,0.109,2.611,NULL,Zambia
2020-04-17,0.109,2.829,NULL,Zambia
2020-04-18,0.109,3.101,NULL,Zambia
2020-04-19,0.163,3.318,NULL,Zambia
2020-04-20,0.163,3.536,NULL,Zambia
2020-04-21,0.163,3.808,NULL,Zambia
2020-04-22,0.163,4.025,NULL,Zambia
2020-04-23,0.163,4.134,NULL,Zambia
2020-04-24,0.163,4.569,NULL,Zambia
2020-04-25,0.163,4.569,NULL,Zambia
2020-04-26,0.163,4.787,NULL,Zambia
2020-04-27,0.163,4.787,NULL,Zambia
2020-04-28,0.163,5.168,NULL,Zambia
2020-04-29,0.163,5.276,NULL,Zambia
2020-04-30,0.163,5.766,NULL,Zambia
2020-05-01,0.163,5.929,NULL,Zambia
2020-05-02,0.163,6.473,NULL,Zambia
2020-05-03,0.163,6.745,NULL,Zambia
2020-05-04,0.163,7.452,NULL,Zambia
2020-05-05,0.163,7.507,NULL,Zambia
2020-05-06,0.218,7.942,NULL,Zambia
2020-05-07,0.218,8.322,NULL,Zambia
2020-05-08,0.218,9.084,NULL,Zambia
2020-05-09,0.381,13.708,NULL,Zambia
2020-05-10,0.381,14.524,NULL,Zambia
2020-05-11,0.381,14.524,NULL,Zambia
2020-05-12,0.381,23.988,NULL,Zambia
2020-05-13,0.381,24.26,NULL,Zambia
2020-05-14,0.381,35.574,NULL,Zambia
2020-05-15,0.381,35.574,NULL,Zambia
2020-05-16,0.381,36.934,NULL,Zambia
2020-05-17,0.381,40.96,NULL,Zambia
2020-05-18,0.381,41.395,NULL,Zambia
2020-05-19,0.381,41.993,NULL,Zambia
2020-05-20,0.381,45.257,NULL,Zambia
2020-05-21,0.381,47.106,NULL,Zambia
2020-05-22,0.381,50.044,NULL,Zambia
2020-05-23,0.381,50.044,NULL,Zambia
2020-05-24,0.381,50.044,NULL,Zambia
2020-05-25,0.381,50.044,NULL,Zambia
2020-05-26,0.381,50.044,NULL,Zambia
2020-05-27,0.381,57.496,NULL,Zambia
2020-05-28,0.381,57.496,NULL,Zambia
2020-05-29,0.381,57.496,NULL,Zambia
2020-05-30,0.381,57.496,NULL,Zambia
2020-05-31,0.381,57.496,NULL,Zambia
2020-06-01,0.381,59.236,NULL,Zambia
2020-06-02,0.381,59.236,NULL,Zambia
2020-06-03,0.381,59.236,NULL,Zambia
2020-06-04,0.381,59.236,NULL,Zambia
2020-06-05,0.381,59.236,NULL,Zambia
2020-06-06,0.381,59.236,NULL,Zambia
